date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_cargo,portcalls,import_container,export_container
2024-07-29,2024,7,29,port1201,Singapore,Singapore,SGP,41,50,130,690446,931119
2024-07-30,2024,7,30,port1201,Singapore,Singapore,SGP,36,47,111,776513,608738
2024-07-31,2024,7,31,port1201,Singapore,Singapore,SGP,24,38,96,883411,340958
2024-08-01,2024,8,1,port1201,Singapore,Singapore,SGP,38,46,114,616001,806830
2024-08-02,2024,8,2,port1201,Singapore,Singapore,SGP,39,53,131,549806,746874
2024-08-03,2024,8,3,port1201,Singapore,Singapore,SGP,34,41,111,630112,803725
2024-08-04,2024,8,4,port1201,Singapore,Singapore,SGP,39,53,112,902505,808628
2024-08-05,2024,8,5,port1201,Singapore,Singapore,SGP,36,53,147,736153,739951
2024-08-06,2024,8,6,port1201,Singapore,Singapore,SGP,43,54,121,754597,622493
2024-08-07,2024,8,7,port1201,Singapore,Singapore,SGP,39,52,131,858166,871122
2024-08-08,2024,8,8,port1201,Singapore,Singapore,SGP,32,42,128,255114,725103
2024-08-09,2024,8,9,port1201,Singapore,Singapore,SGP,34,41,105,387982,947070
2024-08-10,2024,8,10,port1201,Singapore,Singapore,SGP,37,50,108,675758,809239
2024-08-11,2024,8,11,port1201,Singapore,Singapore,SGP,36,40,119,446816,878471
2024-08-12,2024,8,12,port1201,Singapore,Singapore,SGP,41,49,151,608119,688132
2024-08-13,2024,8,13,port1201,Singapore,Singapore,SGP,43,59,125,1164709,813202
2024-08-14,2024,8,14,port1201,Singapore,Singapore,SGP,38,45,118,914481,806393
2024-08-15,2024,8,15,port1201,Singapore,Singapore,SGP,33,46,123,404824,630983
2024-08-16,2024,8,16,port1201,Singapore,Singapore,SGP,39,56,139,773113,673718
2024-08-17,2024,8,17,port1201,Singapore,Singapore,SGP,39,46,114,564522,680534
2024-08-18,2024,8,18,port1201,Singapore,Singapore,SGP,34,41,107,667212,977473
2024-08-19,2024,8,19,port1201,Singapore,Singapore,SGP,39,48,138,637631,902208
2024-08-20,2024,8,20,port1201,Singapore,Singapore,SGP,37,48,107,971134,562753
2024-08-21,2024,8,21,port1201,Singapore,Singapore,SGP,43,51,119,806361,878938
2024-08-22,2024,8,22,port1201,Singapore,Singapore,SGP,35,47,123,357478,581499
2024-08-23,2024,8,23,port1201,Singapore,Singapore,SGP,39,53,114,1011803,705640
2024-08-24,2024,8,24,port1201,Singapore,Singapore,SGP,35,45,105,447630,645553
2024-08-25,2024,8,25,port1201,Singapore,Singapore,SGP,37,46,115,788121,635903
2024-08-26,2024,8,26,port1201,Singapore,Singapore,SGP,35,45,126,648327,595512
2024-08-27,2024,8,27,port1201,Singapore,Singapore,SGP,39,51,117,626485,751705
2024-08-28,2024,8,28,port1201,Singapore,Singapore,SGP,46,62,126,673946,1030036
2024-08-29,2024,8,29,port1201,Singapore,Singapore,SGP,37,47,128,807255,864589
2024-08-30,2024,8,30,port1201,Singapore,Singapore,SGP,30,40,109,844858,413537
2024-08-31,2024,8,31,port1201,Singapore,Singapore,SGP,29,34,99,1129017,372556
2024-09-01,2024,9,1,port1201,Singapore,Singapore,SGP,41,53,121,662492,722945
2024-09-02,2024,9,2,port1201,Singapore,Singapore,SGP,34,50,152,515225,602409
2024-09-03,2024,9,3,port1201,Singapore,Singapore,SGP,41,53,126,621467,837620
2024-09-04,2024,9,4,port1201,Singapore,Singapore,SGP,39,49,120,445374,599063
2024-09-05,2024,9,5,port1201,Singapore,Singapore,SGP,38,48,131,656627,603898
2024-09-06,2024,9,6,port1201,Singapore,Singapore,SGP,38,50,112,912242,442084
2024-09-07,2024,9,7,port1201,Singapore,Singapore,SGP,30,39,103,329967,648913
2024-09-08,2024,9,8,port1201,Singapore,Singapore,SGP,34,40,106,919550,809580
2024-09-09,2024,9,9,port1201,Singapore,Singapore,SGP,33,49,130,487327,644384
2024-09-10,2024,9,10,port1201,Singapore,Singapore,SGP,36,46,109,379696,650809
2024-09-11,2024,9,11,port1201,Singapore,Singapore,SGP,42,55,117,642909,777136
2024-09-12,2024,9,12,port1201,Singapore,Singapore,SGP,38,48,110,1006154,657883
2024-09-13,2024,9,13,port1201,Singapore,Singapore,SGP,48,59,141,1143540,493939
2024-09-14,2024,9,14,port1201,Singapore,Singapore,SGP,32,42,120,228246,760196
2024-09-15,2024,9,15,port1201,Singapore,Singapore,SGP,35,42,92,441777,950877
2024-09-16,2024,9,16,port1201,Singapore,Singapore,SGP,44,58,147,879196,925598
2024-09-17,2024,9,17,port1201,Singapore,Singapore,SGP,40,48,110,649702,599323
2024-09-18,2024,9,18,port1201,Singapore,Singapore,SGP,38,55,117,567424,581847
2024-09-19,2024,9,19,port1201,Singapore,Singapore,SGP,37,48,107,1258433,620629
2024-09-20,2024,9,20,port1201,Singapore,Singapore,SGP,41,49,131,814090,692750
2024-09-21,2024,9,21,port1201,Singapore,Singapore,SGP,37,52,109,583069,640901
2024-09-22,2024,9,22,port1201,Singapore,Singapore,SGP,42,54,117,460497,891610
2024-09-23,2024,9,23,port1201,Singapore,Singapore,SGP,35,45,140,527868,678067
2024-09-24,2024,9,24,port1201,Singapore,Singapore,SGP,30,41,100,582740,510069
2024-09-25,2024,9,25,port1201,Singapore,Singapore,SGP,39,48,122,322096,884365
2024-09-26,2024,9,26,port1201,Singapore,Singapore,SGP,31,40,108,380964,631816
2024-09-27,2024,9,27,port1201,Singapore,Singapore,SGP,36,45,125,673977,339845
2024-09-28,2024,9,28,port1201,Singapore,Singapore,SGP,33,43,96,513278,567829
2024-09-29,2024,9,29,port1201,Singapore,Singapore,SGP,34,46,115,805278,486612
2024-09-30,2024,9,30,port1201,Singapore,Singapore,SGP,31,44,161,877390,513339
2024-10-01,2024,10,1,port1201,Singapore,Singapore,SGP,40,49,110,457363,557284
2024-10-02,2024,10,2,port1201,Singapore,Singapore,SGP,44,56,141,625595,705238
2024-10-03,2024,10,3,port1201,Singapore,Singapore,SGP,34,43,107,777496,695528
2024-10-04,2024,10,4,port1201,Singapore,Singapore,SGP,39,53,125,475727,891004
2024-10-05,2024,10,5,port1201,Singapore,Singapore,SGP,31,40,122,509899,413507
2024-10-06,2024,10,6,port1201,Singapore,Singapore,SGP,39,48,108,685175,884280
2024-10-07,2024,10,7,port1201,Singapore,Singapore,SGP,40,55,143,734849,836332
2024-10-08,2024,10,8,port1201,Singapore,Singapore,SGP,41,53,122,530820,638514
2024-10-09,2024,10,9,port1201,Singapore,Singapore,SGP,37,48,118,304975,912828
2024-10-10,2024,10,10,port1201,Singapore,Singapore,SGP,43,53,122,869650,608720
2024-10-11,2024,10,11,port1201,Singapore,Singapore,SGP,39,52,126,271799,858435
2024-10-12,2024,10,12,port1201,Singapore,Singapore,SGP,44,54,98,736344,666225
2024-10-13,2024,10,13,port1201,Singapore,Singapore,SGP,41,51,115,897695,921963
2024-10-14,2024,10,14,port1201,Singapore,Singapore,SGP,37,56,148,290968,592663
2024-10-15,2024,10,15,port1201,Singapore,Singapore,SGP,37,45,117,673292,515497
2024-10-16,2024,10,16,port1201,Singapore,Singapore,SGP,40,49,121,1148631,702044
2024-10-17,2024,10,17,port1201,Singapore,Singapore,SGP,40,51,133,1046263,499511
2024-10-18,2024,10,18,port1201,Singapore,Singapore,SGP,43,51,127,634772,646817
2024-10-19,2024,10,19,port1201,Singapore,Singapore,SGP,32,46,106,743573,543214
2024-10-20,2024,10,20,port1201,Singapore,Singapore,SGP,40,53,122,823146,686823
2024-10-21,2024,10,21,port1201,Singapore,Singapore,SGP,43,60,142,897870,1093325
2024-10-22,2024,10,22,port1201,Singapore,Singapore,SGP,40,46,103,651066,1123122
2024-10-23,2024,10,23,port1201,Singapore,Singapore,SGP,44,52,113,894916,947542
2024-10-24,2024,10,24,port1201,Singapore,Singapore,SGP,41,55,130,532676,998802
2024-10-25,2024,10,25,port1201,Singapore,Singapore,SGP,36,43,116,1013940,368453
2024-10-26,2024,10,26,port1201,Singapore,Singapore,SGP,37,49,115,548818,723757
2024-10-27,2024,10,27,port1201,Singapore,Singapore,SGP,43,52,115,617309,642769
2024-10-28,2024,10,28,port1201,Singapore,Singapore,SGP,34,47,130,711555,430659
2024-10-29,2024,10,29,port1201,Singapore,Singapore,SGP,31,41,111,462810,701225
2024-10-30,2024,10,30,port1201,Singapore,Singapore,SGP,40,46,123,753050,548335
2024-10-31,2024,10,31,port1201,Singapore,Singapore,SGP,41,55,127,708122,588587
2024-11-01,2024,11,1,port1201,Singapore,Singapore,SGP,39,57,140,1069920,852816
2024-11-02,2024,11,2,port1201,Singapore,Singapore,SGP,43,50,123,484658,719111
2024-11-03,2024,11,3,port1201,Singapore,Singapore,SGP,40,56,110,499141,534353
2024-11-04,2024,11,4,port1201,Singapore,Singapore,SGP,36,45,134,598387,500944
2024-11-05,2024,11,5,port1201,Singapore,Singapore,SGP,29,45,121,465344,527316
2024-11-06,2024,11,6,port1201,Singapore,Singapore,SGP,46,55,138,603738,993854
2024-11-07,2024,11,7,port1201,Singapore,Singapore,SGP,31,43,118,543254,652458
2024-11-08,2024,11,8,port1201,Singapore,Singapore,SGP,38,47,110,629819,480477
2024-11-09,2024,11,9,port1201,Singapore,Singapore,SGP,40,43,120,722298,625396
2024-11-10,2024,11,10,port1201,Singapore,Singapore,SGP,42,50,138,736583,599585
2024-11-11,2024,11,11,port1201,Singapore,Singapore,SGP,36,52,147,1064582,404821
2024-11-12,2024,11,12,port1201,Singapore,Singapore,SGP,33,44,117,515506,612947
2024-11-13,2024,11,13,port1201,Singapore,Singapore,SGP,35,46,116,627390,597914
2024-11-14,2024,11,14,port1201,Singapore,Singapore,SGP,40,51,132,528271,729502
2024-11-15,2024,11,15,port1201,Singapore,Singapore,SGP,41,51,123,271640,1053137
2024-11-16,2024,11,16,port1201,Singapore,Singapore,SGP,34,48,112,328998,723396
2024-11-17,2024,11,17,port1201,Singapore,Singapore,SGP,36,47,117,1053394,839358
2024-11-18,2024,11,18,port1201,Singapore,Singapore,SGP,38,53,147,578066,673752
2024-11-19,2024,11,19,port1201,Singapore,Singapore,SGP,45,58,145,907752,626781
2024-11-20,2024,11,20,port1201,Singapore,Singapore,SGP,47,57,122,835900,639658
2024-11-21,2024,11,21,port1201,Singapore,Singapore,SGP,38,46,114,516463,662388
2024-11-22,2024,11,22,port1201,Singapore,Singapore,SGP,32,40,101,509126,382914
2024-11-23,2024,11,23,port1201,Singapore,Singapore,SGP,39,47,124,602517,654405
2024-11-24,2024,11,24,port1201,Singapore,Singapore,SGP,37,49,118,535448,878909
2024-11-25,2024,11,25,port1201,Singapore,Singapore,SGP,32,44,129,902451,411077
2024-11-26,2024,11,26,port1201,Singapore,Singapore,SGP,44,54,114,574322,806490
2024-11-27,2024,11,27,port1201,Singapore,Singapore,SGP,41,53,119,621253,504769
2024-11-28,2024,11,28,port1201,Singapore,Singapore,SGP,40,52,120,697223,679673
2024-11-29,2024,11,29,port1201,Singapore,Singapore,SGP,42,51,133,361616,866408
2024-11-30,2024,11,30,port1201,Singapore,Singapore,SGP,40,56,118,839183,570981
2024-12-01,2024,12,1,port1201,Singapore,Singapore,SGP,34,39,111,666330,509392
2024-12-02,2024,12,2,port1201,Singapore,Singapore,SGP,37,52,151,501849,632929
2024-12-03,2024,12,3,port1201,Singapore,Singapore,SGP,42,52,111,751460,764417
2024-12-04,2024,12,4,port1201,Singapore,Singapore,SGP,36,45,122,436444,573835
2024-12-05,2024,12,5,port1201,Singapore,Singapore,SGP,41,49,117,703440,832559
2024-12-06,2024,12,6,port1201,Singapore,Singapore,SGP,36,43,111,635716,497022
2024-12-07,2024,12,7,port1201,Singapore,Singapore,SGP,41,52,130,726944,814426
2024-12-08,2024,12,8,port1201,Singapore,Singapore,SGP,38,47,107,771217,740830
2024-12-09,2024,12,9,port1201,Singapore,Singapore,SGP,27,39,122,851040,445005
2024-12-10,2024,12,10,port1201,Singapore,Singapore,SGP,41,54,130,988971,568683
2024-12-11,2024,12,11,port1201,Singapore,Singapore,SGP,34,43,131,309217,866851
2024-12-12,2024,12,12,port1201,Singapore,Singapore,SGP,39,51,129,894922,723545
2024-12-13,2024,12,13,port1201,Singapore,Singapore,SGP,39,51,129,588526,788947
2024-12-14,2024,12,14,port1201,Singapore,Singapore,SGP,44,56,127,1056713,587107
2024-12-15,2024,12,15,port1201,Singapore,Singapore,SGP,42,51,121,503587,836309
2024-12-16,2024,12,16,port1201,Singapore,Singapore,SGP,39,51,137,896570,744505
2024-12-17,2024,12,17,port1201,Singapore,Singapore,SGP,35,43,126,499504,579838
2024-12-18,2024,12,18,port1201,Singapore,Singapore,SGP,42,54,115,320005,855753
2024-12-19,2024,12,19,port1201,Singapore,Singapore,SGP,43,55,128,621603,669173
2024-12-20,2024,12,20,port1201,Singapore,Singapore,SGP,39,49,123,517973,769573
2024-12-21,2024,12,21,port1201,Singapore,Singapore,SGP,31,40,106,427780,601764
2024-12-22,2024,12,22,port1201,Singapore,Singapore,SGP,40,46,111,1326026,431854
2024-12-23,2024,12,23,port1201,Singapore,Singapore,SGP,38,45,132,499639,508842
2024-12-24,2024,12,24,port1201,Singapore,Singapore,SGP,41,51,136,784754,708375
2024-12-25,2024,12,25,port1201,Singapore,Singapore,SGP,41,53,128,1001787,624188
2024-12-26,2024,12,26,port1201,Singapore,Singapore,SGP,37,46,113,440915,739696
2024-12-27,2024,12,27,port1201,Singapore,Singapore,SGP,36,50,130,1233785,655182
2024-12-28,2024,12,28,port1201,Singapore,Singapore,SGP,41,54,121,288149,718669
2024-12-29,2024,12,29,port1201,Singapore,Singapore,SGP,40,50,118,679273,996943
2024-12-30,2024,12,30,port1201,Singapore,Singapore,SGP,42,54,145,725531,946705
2024-12-31,2024,12,31,port1201,Singapore,Singapore,SGP,35,43,108,790193,686309
